time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1925-10-22T17:01:43.920Z,-5.551,102.764,35,6.65,mw,,,,,iscgem,iscgem910720,2022-04-25T23:28:06.521Z,"177 km SSW of Pagar Alam, Indonesia",earthquake,,7,0.2,,reviewed,iscgem,iscgem
1925-11-10T13:50:35.690Z,-0.585,130.803,15,7.27,mw,,,,,iscgem,iscgem910733,2022-04-25T23:28:11.806Z,"60 km WNW of Sorong, Indonesia",earthquake,,25,0.29,,reviewed,iscgem,iscgem
1925-12-27T10:28:20.260Z,1.76,126.375,35,6.26,mw,,,,,iscgem,iscgem910784,2022-04-25T21:13:36.443Z,"155 km NW of Ternate, Indonesia",earthquake,,20,0.2,,reviewed,iscgem,iscgem
1925-12-29T16:04:19.300Z,-1.453,120.268,25,6.45,mw,,,,,iscgem,iscgem910789,2022-04-25T23:29:03.755Z,"54 km W of Poso, Indonesia",earthquake,,12.6,0.2,,reviewed,iscgem,iscgem
1926-03-04T09:30:57.900Z,4.759,127.699,15,6.57,mw,,,,,iscgem,iscgem909755,2022-04-25T23:14:15.829Z,"244 km SE of Pondaguitan, Philippines",earthquake,,31.3,0.24,,reviewed,iscgem,iscgem
1926-05-20T07:02:18.530Z,5.548,124.928,35,6.55,mw,,,,,iscgem,iscgem909845,2022-04-25T23:16:29.920Z,"34 km S of Daliao, Philippines",earthquake,,13.4,0.2,,reviewed,iscgem,iscgem
1926-06-28T03:23:27.500Z,0.059,101.419,15,6.58,mw,,,,,iscgem,iscgem909897,2022-04-25T23:17:00.014Z,"50 km S of Pekanbaru, Indonesia",earthquake,,25,0.49,,reviewed,iscgem,iscgem
1926-06-28T06:15:49.220Z,-0.613,100.025,35,6.4,mw,,,,,iscgem,iscgem909898,2022-04-25T23:17:01.073Z,"10 km W of Pariaman, Indonesia",earthquake,,8.2,0.2,,reviewed,iscgem,iscgem
1926-07-01T14:09:01.920Z,-3.019,101.305,25,6.68,mw,,,,,iscgem,iscgem909912,2022-04-25T23:17:03.448Z,"106 km S of Sungai Penuh, Indonesia",earthquake,,5.2,0.32,,reviewed,iscgem,iscgem
1926-07-10T10:51:11.140Z,0.585,126.035,15,6.63,mw,,,,,iscgem,iscgem909928,2022-04-25T23:17:09.468Z,"148 km ESE of Tondano, Indonesia",earthquake,,15.4,0.23,,reviewed,iscgem,iscgem
1926-08-03T10:32:07.980Z,-2.707,126.3,15,6.71,mw,,,,,iscgem,iscgem909968,2022-04-25T23:17:26.729Z,"236 km WNW of Ambon, Indonesia",earthquake,,25,0.38,,reviewed,iscgem,iscgem
1926-09-10T10:34:28.090Z,-9.169,110.63,35,7.1,mw,,,,,iscgem,iscgem910100,2022-04-25T23:19:27.230Z,"138 km SSE of Pundong, Indonesia",earthquake,,15.4,0.28,,reviewed,iscgem,iscgem
1926-09-11T12:27:35.190Z,-9.635,110.35,35,6.02,mw,,,,,iscgem,iscgem910102,2022-04-25T23:19:32.649Z,"186 km S of Pundong, Indonesia",earthquake,,25,0.21,,reviewed,iscgem,iscgem
1926-09-15T11:29:54.030Z,-4.506,140.397,35,6.04,mw,,,,,iscgem,iscgem910105,2022-04-25T23:19:39.370Z,"204 km NNW of Kiunga, Papua New Guinea",earthquake,,25,0.25,,reviewed,iscgem,iscgem
1926-10-26T03:44:45.620Z,-2.885,139.239,35,7.56,mw,,,,,iscgem,iscgem910191,2022-04-25T23:21:11.543Z,"158 km WSW of Abepura, Indonesia",earthquake,,15.9,0.53,,reviewed,iscgem,iscgem
1926-10-26T06:11:33.900Z,-2.774,139.256,25,6.71,mw,,,,,iscgem,iscgem910192,2022-04-25T23:21:12.726Z,"154 km W of Abepura, Indonesia",earthquake,,16.3,0.23,,reviewed,iscgem,iscgem
1926-10-26T08:35:15.420Z,-2.437,139.811,35,6.27,mw,,,,,iscgem,iscgem910193,2022-04-25T23:21:24.520Z,"93 km W of Abepura, Indonesia",earthquake,,10.8,0.33,,reviewed,iscgem,iscgem
1926-10-26T14:16:02.630Z,-2.671,139.706,35,6.33,mw,,,,,iscgem,iscgem910194,2022-04-25T23:21:30.836Z,"103 km W of Abepura, Indonesia",earthquake,,10.2,0.21,,reviewed,iscgem,iscgem
1926-10-27T04:58:45.420Z,-2.626,139.459,35,6.13,mw,,,,,iscgem,iscgem910196,2022-04-25T23:21:37.088Z,"130 km W of Abepura, Indonesia",earthquake,,10.2,0.2,,reviewed,iscgem,iscgem
1926-10-28T01:00:38.820Z,-1.976,140.936,15,6.02,mw,,,,,iscgem,iscgem910201,2022-04-25T23:21:44.881Z,"66 km NNE of Jayapura, Indonesia",earthquake,,14.7,0.2,,reviewed,iscgem,iscgem
1927-02-21T12:25:11.840Z,-0.801,121.893,35,6.01,mw,,,,,iscgem,iscgem909108,2022-04-25T23:02:53.772Z,"100 km W of Luwuk, Indonesia",earthquake,,8.3,0.2,,reviewed,iscgem,iscgem
1927-03-03T01:05:10.340Z,-6.668,122.012,15,7.02,mw,,,,,iscgem,iscgem909124,2022-04-25T23:03:11.839Z,"199 km SSW of Katabu, Indonesia",earthquake,,25,0.25,,reviewed,iscgem,iscgem
1927-06-03T07:12:07.640Z,-6.763,130.561,35,7.49,mw,,,,,iscgem,iscgem909316,2022-04-25T23:05:34.129Z,"273 km WSW of Tual, Indonesia",earthquake,,31.1,0.43,,reviewed,iscgem,iscgem
1927-06-11T02:32:16.250Z,-0.541,130.967,35,6.1,mw,,,,,iscgem,iscgem909331,2022-04-25T23:05:44.881Z,"49 km NW of Sorong, Indonesia",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1927-08-04T15:47:55.010Z,-1.404,123,25,6.22,mw,,,,,iscgem,iscgem909426,2022-04-25T23:07:21.177Z,"55 km SSE of Luwuk, Indonesia",earthquake,,25,0.61,,reviewed,iscgem,iscgem
1927-08-10T11:36:12.300Z,-0.599,131.737,15,7.05,mw,,,,,iscgem,iscgem909442,2022-04-25T23:07:45.575Z,"61 km ENE of Sorong, Indonesia",earthquake,,25,0.39,,reviewed,iscgem,iscgem
1927-11-02T21:06:16.560Z,-5.827,103.964,35,6,mw,,,,,iscgem,iscgem909602,2022-04-25T23:11:19.503Z,"150 km WSW of Bandar Lampung, Indonesia",earthquake,,9.7,0.38,,reviewed,iscgem,iscgem
1927-12-01T04:37:24.640Z,-0.881,120.751,20,6.21,mw,,,,,iscgem,iscgem909657,2022-04-25T23:12:23.143Z,"56 km N of Poso, Indonesia",earthquake,,25,0.27,,reviewed,iscgem,iscgem
1927-12-11T17:25:37.110Z,-1.444,124.542,35,6.08,mw,,,,,iscgem,iscgem909672,2022-04-25T23:12:26.645Z,"202 km ESE of Luwuk, Indonesia",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1928-01-26T21:51:32.480Z,-4.969,95.903,15,6.35,mw,,,,,iscgem,iscgem908473,2022-04-25T22:47:33.828Z,"southwest of Sumatra, Indonesia",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1928-03-26T05:26:25.930Z,1.019,125.355,35,6.26,mw,,,,,iscgem,iscgem908560,2022-04-25T22:50:13.360Z,"58 km ESE of Tondano, Indonesia",earthquake,,26.5,0.32,,reviewed,iscgem,iscgem
1928-03-26T08:06:15.400Z,1.089,125.608,35,6,mw,,,,,iscgem,iscgem908562,2022-04-25T22:50:20.360Z,"81 km ESE of Tondano, Indonesia",earthquake,,26.5,0.32,,reviewed,iscgem,iscgem
1928-08-12T08:08:41.740Z,1.908,126.962,15,6.12,mw,,,,,iscgem,iscgem908827,2022-04-25T21:11:43.109Z,"118 km W of Tobelo, Indonesia",earthquake,,37.4,0.23,,reviewed,iscgem,iscgem
1928-09-13T03:26:27.350Z,1.927,126.011,35,6.41,mw,,,,,iscgem,iscgem908888,2022-04-25T22:57:08.504Z,"125 km ENE of Laikit, Laikit II (Dimembe), Indonesia",earthquake,,20.6,0.28,,reviewed,iscgem,iscgem
1928-10-21T16:16:46.440Z,-3.685,137.625,35,6.07,mw,,,,,iscgem,iscgem908941,2022-04-25T22:58:31.362Z,"238 km E of Nabire, Indonesia",earthquake,,25,0.31,,reviewed,iscgem,iscgem
1928-11-28T10:43:12.850Z,-8.7,120.666,20,6.74,mw,,,,,iscgem,iscgem908980,2022-04-25T21:12:10.739Z,"24 km ESE of Ruteng, Indonesia",earthquake,,25,0.29,,reviewed,iscgem,iscgem
1928-12-07T09:14:06.940Z,-4.133,133.84,15,6.62,mw,,,,,iscgem,iscgem908999,2022-04-25T22:59:50.242Z,"203 km WSW of Nabire, Indonesia",earthquake,,8.5,0.26,,reviewed,iscgem,iscgem
1929-01-30T16:54:07.210Z,1.643,125.961,35,6.02,mw,,,,,iscgem,iscgem907881,2022-04-25T22:36:35.717Z,"111 km E of Laikit, Laikit II (Dimembe), Indonesia",earthquake,,22.4,0.2,,reviewed,iscgem,iscgem
1929-03-23T19:59:47.540Z,-0.391,130.009,15,6.04,mw,,,,,iscgem,iscgem907961,2022-04-25T22:37:39.430Z,"149 km WNW of Sorong, Indonesia",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1929-05-06T05:08:47.670Z,-5.278,132.262,35,6.17,mw,,,,,iscgem,iscgem908062,2022-04-25T22:39:47.043Z,"66 km NW of Tual, Indonesia",earthquake,,11.1,0.22,,reviewed,iscgem,iscgem
1929-05-07T16:35:20.990Z,-2.58,136.397,25,6.51,mw,,,,,iscgem,iscgem908065,2022-04-25T22:39:48.232Z,"131 km NE of Nabire, Indonesia",earthquake,,4,0.31,,reviewed,iscgem,iscgem
1929-05-26T08:42:28.450Z,-3.435,128.673,15,6,mw,,,,,iscgem,iscgem908100,2022-04-25T22:40:03.203Z,"29 km WSW of Amahai, Indonesia",earthquake,,35.2,0.45,,reviewed,iscgem,iscgem
1929-11-13T00:34:26.060Z,2.675,125.302,15,6.07,mw,,,,,iscgem,iscgem908385,2022-04-25T22:46:06.907Z,"136 km NNE of Laikit, Laikit II (Dimembe), Indonesia",earthquake,,19.5,0.21,,reviewed,iscgem,iscgem
1929-11-23T00:01:50.640Z,-4.585,137.146,35,6.35,mw,,,,,iscgem,iscgem908400,2022-04-25T22:46:29.973Z,"227 km SE of Nabire, Indonesia",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1930-03-26T07:12:07.910Z,-7.765,125.793,10,6.88,mw,,,,,iscgem,iscgem907286,2022-04-25T22:26:16.368Z,"84 km N of Metinaro, Timor Leste",earthquake,,25,0.43,,reviewed,iscgem,iscgem
1930-03-30T15:19:26.110Z,-7.661,126.358,10,6.23,mw,,,,,iscgem,iscgem907298,2022-04-25T22:26:36.405Z,"90 km N of Baukau, Timor Leste",earthquake,,25,0.49,,reviewed,iscgem,iscgem
1930-06-19T13:07:28.610Z,-5.631,105.331,35,6.14,mw,,,,,iscgem,iscgem907457,2022-04-25T22:29:44.051Z,"23 km SSE of Bandar Lampung, Indonesia",earthquake,,25,0.43,,reviewed,iscgem,iscgem
1930-06-19T13:27:03.950Z,-6.656,104.598,15,6.1,mw,,,,,iscgem,iscgem907458,2022-04-25T22:29:45.335Z,"139 km WSW of Labuan, Indonesia",earthquake,,15.2,0.2,,reviewed,iscgem,iscgem
1930-11-09T19:08:39.880Z,-0.358,132.42,25,6.96,mw,,,,,iscgem,iscgem907729,2022-04-25T22:34:13.160Z,"141 km ENE of Sorong, Indonesia",earthquake,,11.3,0.36,,reviewed,iscgem,iscgem
1930-11-10T13:44:14.020Z,-2.364,138.769,30,6.61,mw,,,,,iscgem,iscgem907732,2022-04-25T22:34:18.581Z,"208 km W of Abepura, Indonesia",earthquake,,16,0.35,,reviewed,iscgem,iscgem
1930-11-13T23:05:01.130Z,-0.205,132.084,35,6.13,mw,,,,,iscgem,iscgem907736,2022-04-25T22:34:26.628Z,"118 km NE of Sorong, Indonesia",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1931-01-18T13:11:31.860Z,-7.753,105.345,35,6.27,mw,,,,,iscgem,iscgem906577,2022-04-25T22:11:54.399Z,"157 km WSW of Pelabuhanratu, Indonesia",earthquake,,25,0.25,,reviewed,iscgem,iscgem
1931-02-10T06:34:34.070Z,-5.356,102.594,35,7.02,mw,,,,,iscgem,iscgem906621,2022-04-25T22:13:17.125Z,"164 km SSW of Pagar Alam, Indonesia",earthquake,,7.6,0.23,,reviewed,iscgem,iscgem
1931-02-12T05:44:05.510Z,-5.318,103.021,35,6.37,mw,,,,,iscgem,iscgem906625,2022-04-25T22:13:20.665Z,"145 km S of Pagar Alam, Indonesia",earthquake,,7,0.56,,reviewed,iscgem,iscgem
1931-02-14T13:58:58.510Z,-4.61,103.038,60,6.56,mw,,,,,iscgem,iscgem906630,2022-04-25T22:13:26.330Z,"68 km SSW of Pagar Alam, Indonesia",earthquake,,9.1,0.34,,reviewed,iscgem,iscgem
1931-02-19T17:40:36.190Z,-5.242,102.513,35,6.45,mw,,,,,iscgem,iscgem906632,2022-04-25T22:13:38.846Z,"157 km SSW of Pagar Alam, Indonesia",earthquake,,6.4,0.22,,reviewed,iscgem,iscgem
1931-02-24T17:28:26.120Z,-9.837,118.832,35,6.07,mw,,,,,iscgem,iscgem906640,2022-04-25T22:13:57.041Z,"149 km SSE of Dompu, Indonesia",earthquake,,14.5,0.31,,reviewed,iscgem,iscgem
1931-02-27T09:37:44.440Z,2.052,126.126,35,6.44,mw,,,,,iscgem,iscgem906642,2022-04-25T22:14:03.137Z,"142 km ENE of Laikit, Laikit II (Dimembe), Indonesia",earthquake,,20.6,0.2,,reviewed,iscgem,iscgem
1931-03-11T05:58:54.390Z,-5.642,131.728,35,6.3,mw,,,,,iscgemsup,iscgemsup16962595,2022-05-09T15:18:19.904Z,"113 km W of Tual, Indonesia",earthquake,,26.1,0.75,,reviewed,iscgemsup,iscgemsup
1931-03-18T20:13:41.310Z,5.822,126.276,35,6.65,mw,,,,,iscgem,iscgem906681,2022-04-25T22:15:01.425Z,"60 km S of Pondaguitan, Philippines",earthquake,,35.4,0.37,,reviewed,iscgem,iscgem
1931-04-08T19:03:22.940Z,-1.163,137.696,15,6.02,mw,,,,,iscgem,iscgem906711,2022-04-25T22:15:37.346Z,"near the north coast of Papua, Indonesia",earthquake,,8.8,0.56,,reviewed,iscgem,iscgem
1931-06-04T09:50:03.970Z,-5.842,130.525,15,6.04,mw,,,,,iscgem,iscgem906810,2022-04-25T22:18:04.082Z,"Banda Sea",earthquake,,30.5,0.55,,reviewed,iscgem,iscgem
1931-09-25T05:59:53.200Z,-5.263,102.266,35,7.34,mw,,,,,iscgem,iscgem907033,2022-04-25T22:22:41.734Z,"161 km S of Bengkulu, Indonesia",earthquake,,7.6,0.27,,reviewed,iscgem,iscgem
1931-09-29T05:14:40.130Z,1.697,126.108,35,6.05,mw,,,,,iscgem,iscgem907045,2022-04-25T22:22:46.225Z,"128 km E of Laikit, Laikit II (Dimembe), Indonesia",earthquake,,22.4,0.2,,reviewed,iscgem,iscgem
1931-12-18T09:49:22.680Z,-6.163,102.263,20,6.31,mw,,,,,iscgem,iscgem907165,2022-04-25T22:24:03.474Z,"260 km SSW of Pagar Alam, Indonesia",earthquake,,8.3,0.29,,reviewed,iscgem,iscgem
1932-03-26T09:52:27.080Z,-4.324,128.328,35,6.47,mw,,,,,iscgem,iscgem906083,2022-04-25T22:03:38.685Z,"71 km SSE of Ambon, Indonesia",earthquake,,25,0.29,,reviewed,iscgem,iscgem
1932-03-28T00:35:36.360Z,-8.592,98.653,15,6.1,mw,,,,,iscgem,iscgem906085,2022-04-25T22:03:40.999Z,"southwest of Sumatra, Indonesia",earthquake,,25,0.38,,reviewed,iscgem,iscgem
1932-05-14T13:11:03.840Z,0.386,125.884,15,7.7,mw,,,,,iscgem,iscgem906146,2022-04-25T22:04:12.558Z,"148 km SE of Tondano, Indonesia",earthquake,,5.2,0.4,,reviewed,iscgem,iscgem
1932-06-16T01:18:42.400Z,2.799,97.444,35,6.07,mw,,,,,iscgem,iscgem906227,2022-04-25T22:06:16.042Z,"68 km NW of Singkil, Indonesia",earthquake,,4.6,0.24,,reviewed,iscgem,iscgem
1932-07-21T12:39:55.530Z,-3.121,137.322,35,6.19,mw,,,,,iscgem,iscgem906301,2022-04-25T22:07:50.840Z,"204 km E of Nabire, Indonesia",earthquake,,13.6,0.39,,reviewed,iscgem,iscgem
1932-07-27T21:19:41.720Z,-5.064,129.165,15,6.01,mw,,,,,iscgem,iscgem906309,2022-04-25T22:07:59.104Z,"186 km SE of Ambon, Indonesia",earthquake,,14.8,0.38,,reviewed,iscgem,iscgem
1932-08-02T04:25:36.110Z,1.547,126.055,35,6.16,mw,,,,,iscgem,iscgem906316,2022-04-25T22:08:10.933Z,"120 km E of Laikit, Laikit II (Dimembe), Indonesia",earthquake,,22.4,0.29,,reviewed,iscgem,iscgem
1932-09-09T13:39:10.020Z,-3.473,128.114,25,6.31,mw,,,,,iscgem,iscgem906363,2022-04-25T22:08:27.775Z,"25 km NNW of Ambon, Indonesia",earthquake,,16,0.2,,reviewed,iscgem,iscgem
1932-09-15T11:13:20.170Z,5.947,120.658,15,6.17,mw,,,,,iscgem,iscgem906370,2022-04-25T22:08:31.489Z,"23 km W of Bawison, Philippines",earthquake,,25,0.28,,reviewed,iscgem,iscgem
1932-12-04T08:11:17.620Z,2.433,121.039,15,6.99,mw,,,,,iscgem,iscgem906486,2022-04-25T22:09:50.599Z,"293 km SSE of Manuk Mangkaw, Philippines",earthquake,,4.5,0.48,,reviewed,iscgem,iscgem
1932-12-04T10:33:00.040Z,2.411,120.99,15,6.19,mw,,,,,iscgem,iscgem906487,2022-04-25T22:09:52.260Z,"292 km SSE of Manuk Mangkaw, Philippines",earthquake,,25,0.4,,reviewed,iscgem,iscgem
1933-04-16T19:16:34.510Z,-3.29,139.661,35,6.17,mw,,,,,iscgem,iscgem905524,2022-04-25T21:53:33.799Z,"132 km SW of Abepura, Indonesia",earthquake,,12.6,0.57,,reviewed,iscgem,iscgem
1933-06-24T21:54:50.070Z,-5.183,104.63,20,7.52,mw,,,,,iscgem,iscgem905657,2022-04-25T21:55:56.427Z,"48 km SW of Kotabumi, Indonesia",earthquake,,25,0.3,,reviewed,iscgem,iscgem
1933-09-30T14:21:11.020Z,-2.234,138.169,35,6.11,mw,,,,,iscgem,iscgem905843,2022-04-25T21:59:31.079Z,"259 km ESE of Biak, Indonesia",earthquake,,2.8,0.44,,reviewed,iscgem,iscgem
1934-01-16T18:39:49.270Z,5.986,124.95,35,6.14,mw,,,,,iscgem,iscgem904747,2022-04-25T21:41:14.309Z,"13 km N of Daliao, Philippines",earthquake,,19.1,0.2,,reviewed,iscgem,iscgem
1934-02-02T15:05:22.200Z,-4.259,134.297,15,6.35,mw,,,,,iscgem,iscgem904772,2022-04-25T21:42:02.373Z,"166 km SW of Nabire, Indonesia",earthquake,,6.6,0.34,,reviewed,iscgem,iscgem
1934-02-04T22:01:19.480Z,-5.022,129.471,25,6.26,mw,,,,,iscgem,iscgem904779,2022-04-25T21:42:12.629Z,"195 km SSE of Amahai, Indonesia",earthquake,,36.3,0.35,,reviewed,iscgem,iscgem
1934-02-17T21:02:03.750Z,-3.215,129.792,15,6.04,mw,,,,,iscgem,iscgem904800,2022-04-25T21:42:32.610Z,"97 km E of Amahai, Indonesia",earthquake,,6.9,0.2,,reviewed,iscgem,iscgem
1934-02-19T10:24:47.910Z,-3.923,100.404,27.5,6.25,mw,,,,,iscgem,iscgem904801,2022-04-25T21:42:38.124Z,"207 km W of Bengkulu, Indonesia",earthquake,,5.5,0.21,,reviewed,iscgem,iscgem
1934-04-10T10:23:02.030Z,-6.938,115.591,20,6.47,mw,,,,,iscgem,iscgem904877,2022-04-25T21:09:15.270Z,"141 km NNE of Singaraja, Indonesia",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1934-07-19T01:27:29.550Z,-0.803,133.455,15,6.85,mw,,,,,iscgem,iscgem905049,2022-04-25T21:46:19.419Z,"68 km W of Manokwari, Indonesia",earthquake,,3.9,0.54,,reviewed,iscgem,iscgem
1934-08-02T06:54:58.470Z,-3.156,139.46,35,6.41,mw,,,,,iscgem,iscgem905087,2022-04-25T21:47:13.226Z,"144 km WSW of Abepura, Indonesia",earthquake,,16.3,0.2,,reviewed,iscgem,iscgem
1934-08-21T19:26:19.500Z,-0.116,98.422,35,6.13,mw,,,,,iscgem,iscgem905117,2022-04-25T21:47:59.882Z,"190 km SSW of Padangsidempuan, Indonesia",earthquake,,9.2,0.26,,reviewed,iscgem,iscgem
1934-11-27T06:14:12.160Z,2.263,127.2,15,6.36,mw,,,,,iscgem,iscgem905289,2022-04-25T21:49:59.464Z,"107 km WNW of Tobelo, Indonesia",earthquake,,17.1,0.36,,reviewed,iscgem,iscgem
1935-01-22T14:56:50.990Z,-2.848,138.917,35,6.07,mw,,,,,iscgem,iscgem904055,2022-04-25T21:31:22.995Z,"192 km W of Abepura, Indonesia",earthquake,,15.9,0.57,,reviewed,iscgem,iscgem
1935-04-21T07:25:58.010Z,-5.054,113.899,15,6.09,mw,,,,,iscgem,iscgem904229,2022-04-25T21:32:38.120Z,"206 km SSW of Banjarmasin, Indonesia",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1935-05-20T05:21:35.320Z,3.722,126.627,15,6.01,mw,,,,,iscgem,iscgem904288,2022-04-25T21:33:18.713Z,"226 km SE of Sarangani, Philippines",earthquake,,19.1,0.2,,reviewed,iscgem,iscgem
1935-06-22T15:48:36.890Z,-5.757,120.292,15,6.2,mw,,,,,iscgem,iscgem904352,2022-04-25T21:33:43.591Z,"70 km S of Sinjai, Indonesia",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1935-07-30T05:44:56.580Z,-9.101,119.471,60,6.26,mw,,,,,iscgem,iscgem904442,2022-04-25T21:35:13.455Z,"56 km S of Komodo, Indonesia",earthquake,,28.2,0.2,,reviewed,iscgem,iscgem
1935-08-03T01:10:05.870Z,4.381,96.406,25,7,mw,,,,,iscgem,iscgem904448,2022-04-25T21:35:21.349Z,"40 km NE of Meulaboh, Indonesia",earthquake,,3.9,0.31,,reviewed,iscgem,iscgem
1935-08-23T13:57:46.360Z,-5.049,101.472,25,6.31,mw,,,,,iscgem,iscgem904479,2022-04-25T21:35:35.599Z,"163 km SSW of Bengkulu, Indonesia",earthquake,,3.2,0.4,,reviewed,iscgem,iscgem
1935-11-05T20:57:19.760Z,5.158,126.637,15,6.07,mw,,,,,iscgem,iscgem904633,2022-04-25T21:38:05.450Z,"132 km ESE of Sarangani, Philippines",earthquake,,35.9,0.22,,reviewed,iscgem,iscgem
1935-11-12T21:28:14.610Z,3.515,97.58,15,6.11,mw,,,,,iscgem,iscgem904647,2022-04-25T21:38:39.512Z,"95 km SW of Pangkalan Brandan, Indonesia",earthquake,,73,0.2,,reviewed,iscgem,iscgem
1935-12-28T02:35:31.280Z,-0.278,98.242,30,7.6,mw,,,,,iscgem,iscgem904721,2022-04-25T21:40:39.785Z,"212 km W of Pariaman, Indonesia",earthquake,,6,0.3,,reviewed,iscgem,iscgem
1935-12-29T23:37:23.610Z,-3.739,128.254,25,6.43,mw,,,,,iscgem,iscgem904727,2022-04-25T21:40:53.223Z,"9 km ESE of Ambon, Indonesia",earthquake,,35.2,0.38,,reviewed,iscgem,iscgem
1936-01-02T17:26:46.340Z,-9.349,119.548,35,6.28,mw,,,,,iscgem,iscgem903422,2022-04-25T21:19:26.229Z,"84 km S of Komodo, Indonesia",earthquake,,21.5,0.49,,reviewed,iscgem,iscgem
1936-01-02T22:34:28.490Z,-0.104,98.948,30,6.58,mw,,,,,iscgem,iscgem903423,2022-04-25T21:19:31.782Z,"142 km WNW of Pariaman, Indonesia",earthquake,,25,0.3,,reviewed,iscgem,iscgem
1936-01-20T16:56:18.230Z,5.827,126.633,35,6.66,mw,,,,,iscgem,iscgem903444,2022-04-25T21:19:47.876Z,"77 km SE of Pondaguitan, Philippines",earthquake,,35.4,0.35,,reviewed,iscgem,iscgem
1936-02-15T12:46:58.740Z,-4.374,133.32,15,7.13,mw,,,,,iscgem,iscgem903478,2022-04-25T21:20:18.928Z,"152 km NNE of Tual, Indonesia",earthquake,,6,0.26,,reviewed,iscgem,iscgem
1936-02-27T10:03:56.300Z,-7.535,127.1,25,6.41,mw,,,,,iscgem,iscgem903490,2022-04-25T21:20:43.784Z,"109 km N of Lospalos, Timor Leste",earthquake,,12.5,0.27,,reviewed,iscgem,iscgem
1936-02-28T16:15:29.790Z,-5.345,113.968,15,6.07,mw,,,,,iscgem,iscgem903494,2022-04-25T21:20:45.257Z,"184 km N of Sumenep, Indonesia",earthquake,,25,0.25,,reviewed,iscgem,iscgem
1936-04-01T02:09:27.540Z,4.264,126.379,35,7.75,mw,,,,,iscgem,iscgem903538,2022-04-25T21:21:22.654Z,"161 km SE of Sarangani, Philippines",earthquake,,6.7,0.32,,reviewed,iscgem,iscgem
1936-04-01T20:10:59.870Z,3.838,126.655,35,6.68,mw,,,,,iscgem,iscgem903541,2022-04-25T21:21:23.418Z,"217 km SE of Sarangani, Philippines",earthquake,,23.2,0.23,,reviewed,iscgem,iscgem
1936-05-19T20:50:09.470Z,-8.945,123.814,70,6.41,mw,,,,,iscgem,iscgem903635,2022-04-25T21:22:15.866Z,"Flores region, Indonesia",earthquake,,27.1,0.27,,reviewed,iscgem,iscgem
1936-06-09T16:36:31.840Z,-0.172,98.898,35,6.03,mw,,,,,iscgem,iscgem903672,2022-04-25T21:23:41.788Z,"144 km WNW of Pariaman, Indonesia",earthquake,,25,0.3,,reviewed,iscgem,iscgem
1936-09-19T01:01:47.150Z,3.681,97.578,20,7.06,mw,,,,,iscgem,iscgem903844,2022-04-25T21:27:33.337Z,"86 km WSW of Pangkalan Brandan, Indonesia",earthquake,,73,0.37,,reviewed,iscgem,iscgem
1936-09-19T06:30:24.460Z,3.624,97.38,15,6.18,mw,,,,,iscgem,iscgem903845,2022-04-25T21:27:34.714Z,"109 km WSW of Pangkalan Brandan, Indonesia",earthquake,,73,0.2,,reviewed,iscgem,iscgem
1936-10-03T21:50:12.060Z,1.251,122.806,25,6.43,mw,,,,,iscgem,iscgem903861,2022-04-25T21:27:44.186Z,"83 km NNW of Gorontalo, Indonesia",earthquake,,10.9,0.23,,reviewed,iscgem,iscgem
1936-10-05T09:44:21.740Z,1.668,126.276,15,6.96,mw,,,,,iscgem,iscgem903866,2022-04-25T21:27:52.901Z,"146 km E of Laikit, Laikit II (Dimembe), Indonesia",earthquake,,20.8,0.21,,reviewed,iscgem,iscgem
1936-10-19T12:04:23.690Z,-1.99,126.145,15,6.42,mw,,,,,iscgem,iscgem903886,2022-04-25T21:28:21.978Z,"294 km NW of Ambon, Indonesia",earthquake,,25,0.32,,reviewed,iscgem,iscgem
1936-10-26T19:32:06.320Z,0.281,99.724,15,6.29,mw,,,,,iscgem,iscgem903904,2022-04-25T21:28:59.870Z,"97 km NW of Bukittinggi, Indonesia",earthquake,,25,0.34,,reviewed,iscgem,iscgem
1936-11-30T23:45:50.200Z,-2.112,126.098,25,6.2,mw,,,,,iscgem,iscgem903972,2022-04-25T21:30:36.723Z,"290 km NW of Ambon, Indonesia",earthquake,,25,0.62,,reviewed,iscgem,iscgem
1937-04-05T06:56:35.910Z,-0.776,133.477,15,6.81,mw,,,,,iscgem,iscgem903029,2022-04-25T21:07:20.233Z,"66 km W of Manokwari, Indonesia",earthquake,,4.7,0.2,,reviewed,iscgem,iscgem
1937-07-01T11:49:48.570Z,3.109,95.942,30,6.31,mw,,,,,iscgem,iscgem903139,2022-04-25T20:26:57.661Z,"84 km NW of Sinabang, Indonesia",earthquake,,5.3,0.23,,reviewed,iscgem,iscgem
